아파트 이름,거래 금액(만원),거래 연도,거래 월,거래 일,전용 면적(㎡),층수,법정동명,도로명 주소
한국개나리,"27,000",2014,11,24,59.85,3,대방동,여의대방로62길
사당우성2,"57,300",2014,12,23,118.25,6,사당동,동작대로29길
포스코더샵,"82,000",2014,12,7,161.481,14,상도동,장승배기로4길
제일,"36,200",2014,12,28,60.03,5,사당동,사당로16다길
해태보라매타워,"29,000",2014,12,4,59.94,16,신대방동,보라매로3길
한강현대,"76,000",2014,12,28,115.35,4,흑석동,현충로
포스코더샵,"43,800",2014,12,26,59.995,8,상도동,장승배기로4길
경남아너스빌1차,"44,500",2014,12,19,114.29,2,사당동,사당로9가길
힐스테이트 상도 프레스티지,"74,000",2014,12,29,120.571,1,상도동,상도로
롯데캐슬,"75,500",2014,12,30,155.6,17,사당동,사당로27길
롯데낙천대,"37,300",2014,12,22,55.4561,13,신대방동,여의대방로10길
롯데캐슬,"53,800",2015,2,23,84.96,14,사당동,사당로27길
동작상떼빌,"65,700",2015,2,17,132.43,5,신대방동,신대방1가길
신동아,"46,000",2015,2,28,104.7,9,본동,매봉로
명수대현대,"67,000",2015,2,28,112.29,1,흑석동,현충로
대림(169-8),"63,000",2015,2,25,125.4,8,사당동,사당로17길
이수힐스테이트,"86,700",2015,2,23,108.336,2,동작동,동작대로39길
포스코더샵,"55,500",2015,2,28,84.995,4,상도동,장승배기로4길
보라매코오롱하늘채,"40,950",2015,2,25,84.7,1,대방동,여의대방로24다길
대림(169-8),"40,500",2015,2,28,59.67,7,사당동,사당로17길
벽산,"38,700",2015,2,20,84.9,6,신대방동,여의대방로22길
한신휴플러스,"57,500",2015,3,28,114.91,8,본동,매봉로
힐스테이트 상도 센트럴파크,"63,000",2015,3,24,84.6099,1,상도동,상도로
극동(105),"43,300",2015,3,23,84.32,12,사당동,동작대로29길
명수대한양,"46,000",2015,3,3,84.63,2,흑석동,현충로10길
유원강변,"47,800",2015,3,3,84.28,13,본동,노량진로23가길
삼성래미안,"48,500",2015,3,3,84.967,1,사당동,사당로23바길
해가든,"64,000",2015,3,30,114.44,17,흑석동,서달로
명수대현대,"70,000",2015,3,30,112.29,10,흑석동,현충로
현대홈타운2,"34,450",2015,3,29,59.89,4,대방동,알마타길
대림아파트,"40,000",2015,3,30,84.89,10,상도동,상도로60길
신대방경남,"63,500",2015,4,12,137.15,14,신대방동,신대방길
래미안트윈파크,"77,500",2015,4,6,84.76,10,본동,노량진로23가길
삼성래미안,"53,000",2015,4,25,84.967,10,사당동,사당로23바길
힐스테이트 상도 센트럴파크,"66,000",2015,4,3,84.7835,17,상도동,상도로
경남교수,"52,000",2015,4,10,84.94,21,신대방동,여의대방로10길
신동아,"43,000",2015,4,12,104.7,5,본동,매봉로
한신휴플러스,"40,000",2015,4,28,59.9,11,본동,매봉로
중앙하이츠빌,"60,000",2015,4,30,123.6025,18,상도동,상도로
삼성래미안,"53,600",2015,4,28,84.967,15,사당동,사당로23바길
힐스테이트 상도 센트럴파크,"69,800",2015,4,27,84.7954,9,상도동,상도로
신일해피트리,"36,200",2015,5,28,59.8165,8,대방동,여의대방로62길
신일해피트리,"34,900",2015,5,6,59.8165,2,대방동,여의대방로62길
대방1차e-편한세상,"55,000",2015,5,24,84.32,8,대방동,알마타길
대림(169-8),"41,500",2015,5,29,59.67,13,사당동,사당로17길
대방1차e-편한세상,"58,750",2015,5,29,84.32,16,대방동,알마타길
롯데캐슬,"63,000",2015,5,21,117.68,3,사당동,사당로27길
롯데낙천대,"38,500",2015,5,26,55.4561,7,신대방동,여의대방로10길
흑석한강센트레빌Ⅱ,"67,000",2015,5,26,84.946,15,흑석동,서달로
힐스테이트 상도 프레스티지,"67,000",2015,5,30,84.951,4,상도동,상도로
한강현대,"62,700",2015,5,30,83.475,7,흑석동,현충로
사당우성2,"42,900",2015,6,3,59.89,11,사당동,동작대로29길
상도1차갑을명가,"30,000",2015,6,18,62.69,5,상도동,국사봉길
이수프라자,"53,250",2015,6,25,120.82,3,사당동,동작대로27다길
대림(169-8),"55,000",2015,6,27,84.91,12,사당동,사당로17길
삼성래미안,"45,400",2015,6,26,60.739,4,사당동,사당로23바길
현대,"47,000",2015,6,26,84.57,10,신대방동,여의대방로
흑석한강센트레빌Ⅱ,"68,100",2015,6,23,84.946,18,흑석동,서달로
명수대한양,"46,000",2015,6,30,84.63,5,흑석동,현충로10길
우정,"32,000",2015,6,29,59.89,21,대방동,여의대방로62길
극동(105),"35,800",2015,6,30,51.57,6,사당동,동작대로29길
종인아네스트,"32,000",2015,7,22,59.98,6,상도동,매봉로4가길
신동아4,"51,500",2015,7,28,84.46,10,사당동,동작대로29길
사당우성2,"62,000",2015,7,16,118.25,14,사당동,동작대로29길
우성1차,"56,400",2015,7,28,126.16,5,신대방동,여의대방로
롯데캐슬비엔,"42,000",2015,7,17,68.56,6,상도동,양녕로
현대파크(아),"31,500",2015,7,22,81.31,2,사당동,남부순환로255길
힐스테이트 상도 프레스티지,"71,000",2015,7,30,84.951,19,상도동,상도로
보라매파크빌,"60,000",2015,7,22,84.84,3,신대방동,여의대방로10길
삼익,"34,000",2015,7,29,58.96,8,노량진동,만양로
흑석한강센트레빌,"85,000",2015,7,29,114.83,8,흑석동,흑석한강로
힐스테이트 상도 센트럴파크,"68,300",2015,8,30,84.6099,10,상도동,상도로
동작상떼빌,"59,500",2015,8,10,128.61,7,신대방동,신대방1가길
상도동삼호아파트,"47,300",2015,8,22,114.63,10,상도동,상도로
대방2차e-편한세상,"90,000",2015,8,6,131.637,14,대방동,알마타길
신동아4,"42,000",2015,8,31,59.89,8,사당동,동작대로29길
이수힐스테이트,"87,000",2015,8,30,108.336,8,동작동,동작대로39길
진흥아리엘,"38,000",2015,8,28,84.9713,14,사당동,사당로16아길
사당자이,"43,500",2015,8,21,84.49,3,사당동,사당로2가길
상도동래미안1차,"66,500",2015,8,25,114.171,16,상도동,등용로
메가스터디타워,"16,596",2015,8,24,15.974,16,노량진동,노량진로
대방동현대,"45,000",2015,9,19,84.96,3,대방동,등용로
래미안트윈파크,"58,000",2015,9,15,59.9,4,본동,노량진로23가길
신동아4,"42,800",2015,9,22,59.89,13,사당동,동작대로29길
중앙하이츠빌,"52,000",2015,9,30,84.9943,7,상도동,상도로
인정,"27,200",2015,9,30,59.79,1,사당동,사당로2길
약수맨션,"40,800",2015,9,25,108.63,2,상도동,양녕로26길
동아,"33,800",2015,9,25,83.09,6,상도동,양녕로23길
래미안트윈파크,"61,000",2015,9,25,59.72,13,본동,노량진로23가길
메가스터디타워,"16,596",2015,9,24,15.974,18,노량진동,노량진로
포스코더샵,"50,000",2015,9,25,59.99,9,상도동,장승배기로4길
대림아파트,"40,800",2015,10,31,59.84,11,대방동,여의대방로44길
힐스테이트 상도 프레스티지,"91,000",2015,10,17,120.49,11,상도동,상도로
삼성래미안,"85,000",2015,10,30,158.468,18,사당동,사당로23바길
금강KCC,"50,000",2015,10,16,84.95,5,동작동,동작대로39가길
파크뷰아파트,"16,200",2015,10,5,34.74,7,상도동,성대로6가길
롯데캐슬,"72,500",2015,10,9,155.6,4,사당동,사당로27길
사당우성2,"60,000",2015,10,29,84.66,6,사당동,동작대로29길
현대홈타운2,"38,000",2015,10,29,59.89,7,대방동,알마타길
신동아4,"51,500",2015,10,21,84.46,8,사당동,동작대로29길
대림(169-8),"65,000",2015,10,27,125.4,4,사당동,사당로17길
신동아리버파크,"36,000",2015,11,18,59.67,10,노량진동,만양로
래미안트윈파크,"79,500",2015,11,6,84.76,21,본동,노량진로23가길
쌍용예가,"67,000",2015,11,29,114.685,10,노량진동,장승배기로16길
포스코더샵,"59,700",2015,11,30,84.995,6,상도동,장승배기로4길
힐스테이트 상도 센트럴파크,"66,500",2015,11,30,84.6099,8,상도동,상도로
보라매파크빌,"56,000",2015,11,22,84.73,9,신대방동,여의대방로10길
래미안트윈파크,"74,500",2015,11,26,84.94,26,본동,노량진로23가길
성원,"56,000",2015,11,17,84.32,14,대방동,여의대방로44길
한강현대,"78,000",2015,11,27,115.35,6,흑석동,현충로
한강현대,"62,400",2015,11,28,83.475,6,흑석동,현충로
우성,"35,850",2015,12,30,59.82,13,노량진동,만양로8길
보라매우성,"31,000",2015,12,14,58.86,12,신대방동,보라매로5길
흑석한강센트레빌Ⅱ,"65,200",2015,12,30,84.99,4,흑석동,서달로
대방동현대,"36,300",2015,12,28,59.84,22,대방동,등용로
이수교신동아아파트,"35,000",2015,12,30,56.48,3,동작동,동작대로43길
하나마을,"38,000",2015,12,24,108.12,4,대방동,대방동9길
힐스테이트 상도 센트럴파크,"71,000",2015,12,30,84.6099,16,상도동,상도로
주공2,"37,300",2015,12,20,59.97,4,대방동,여의대방로44길
케이씨씨,"55,000",2015,12,28,84.7472,6,사당동,사당로20나길
라이즈2동,"28,500",2015,12,20,65.19,4,사당동,동작대로33마길
흑석한강푸르지오,"69,200",2016,2,17,84.91,10,흑석동,흑석한강로
한강현대,"51,000",2016,2,18,66.225,12,흑석동,현충로
두산위브트레지움2차,"66,300",2016,2,27,84.8624,15,상도동,상도로30길
두산위브트레지움2차,"66,900",2016,2,27,84.864,19,상도동,상도로30길
보라매파크빌,"59,000",2016,2,27,84.81,3,신대방동,여의대방로10길
신대방,"29,000",2016,2,27,58.96,9,신대방동,보라매로
신동아리버파크,"48,700",2016,2,29,84.88,16,노량진동,만양로
두산위브트레지움2차,"67,700",2016,2,27,84.8624,21,상도동,상도로30길
두산위브트레지움2차,"67,700",2016,2,27,84.9736,19,상도동,상도로30길
두산위브트레지움2차,"67,400",2016,2,27,84.8624,22,상도동,상도로30길
흑석한강푸르지오,"71,000",2016,3,31,84.98,7,흑석동,흑석한강로
해가든,"60,000",2016,3,6,94.89,9,흑석동,서달로
신동아5,"40,500",2016,3,26,59.67,14,사당동,동작대로29길
두산위브트레지움2차,"52,060",2016,3,28,59.7852,6,상도동,상도로30길
현대201동,"25,900",2016,3,29,59.91,1,상도동,사당로2가길
신동아리버파크,"54,500",2016,3,19,114.75,3,노량진동,만양로
흑석한강센트레빌,"87,500",2016,3,27,114.95,6,흑석동,흑석한강로
래미안상도3차,"64,000",2016,3,30,84.96,11,상도동,상도로53길
흑석한강센트레빌,"73,000",2016,3,27,84.84,8,흑석동,흑석한강로
보라매현대,"60,000",2016,3,31,160.31,12,신대방동,보라매로5길
흑석동양아파트,"47,700",2016,4,15,84.985,3,흑석동,서달로1길
삼성래미안2,"48,300",2016,4,27,59.886,15,상도동,상도로55길
흑석한강센트레빌,"73,800",2016,4,29,84.84,5,흑석동,흑석한강로
래미안상도3차,"58,500",2016,4,27,84.96,2,상도동,상도로53길
경남교수,"51,500",2016,4,29,84.94,21,신대방동,여의대방로10길
포스코더샵,"72,000",2016,4,25,132.735,12,상도동,장승배기로4길
제일,"39,000",2016,4,8,60.03,9,사당동,사당로16다길
두산위브트레지움2차,"53,120",2016,4,18,59.7852,7,상도동,상도로30길
신동아리버파크,"37,200",2016,4,24,59.67,12,노량진동,만양로
힐스테이트 상도 프레스티지,"67,000",2016,4,22,84.951,9,상도동,상도로
쌍용예가,"47,200",2016,5,26,59.957,8,노량진동,장승배기로16길
삼호그린,"49,000",2016,5,20,84.72,15,사당동,사당로2가길
힐스테이트 상도 센트럴파크,"69,000",2016,5,24,84.7954,10,상도동,상도로
흑석한강센트레빌,"74,800",2016,5,14,84.84,13,흑석동,흑석한강로
래미안상도3차,"63,800",2016,5,31,84.96,7,상도동,상도로53길
흑석한강푸르지오,"68,500",2016,5,28,84.98,2,흑석동,흑석한강로
두산위브트레지움2차,"68,050",2016,5,30,84.9736,13,상도동,상도로30길
두산위브트레지움2차,"52,910",2016,5,24,59.7852,5,상도동,상도로30길
두산위브트레지움2차,"67,650",2016,5,28,84.8032,13,상도동,상도로30길
두산위브트레지움2차,"68,050",2016,5,30,84.8624,13,상도동,상도로30길
이수힐스테이트,"62,900",2016,6,27,59.998,3,동작동,동작대로39길
상도동래미안1차,"53,000",2016,6,7,84.959,9,상도동,등용로
보라매e편한세상,"50,500",2016,6,27,59.98,7,신대방동,보라매로
포스코더샵,"51,200",2016,6,25,59.99,4,상도동,장승배기로4길
대림아파트,"43,000",2016,6,20,59.84,4,대방동,여의대방로44길
롯데낙천대,"42,400",2016,6,30,55.4561,19,신대방동,여의대방로10길
신동아리버파크,"49,000",2016,6,29,84.88,13,노량진동,만양로
주공2,"40,500",2016,6,29,59.97,11,대방동,여의대방로44길
두산위브트레지움2차,"66,600",2016,6,28,84.864,9,상도동,상도로30길
두산위브트레지움2차,"65,050",2016,6,29,84.864,5,상도동,상도로30길
힐스테이트 상도 센트럴파크,"71,500",2016,7,20,84.6099,11,상도동,상도로
신동아4,"59,700",2016,7,16,84.46,11,사당동,동작대로29길
사당우성2,"49,700",2016,7,19,59.89,4,사당동,동작대로29길
이수힐스테이트,"83,000",2016,7,20,84.982,14,동작동,동작대로39길
래미안트윈파크,"78,000",2016,7,29,84.94,27,본동,노량진로23가길
사당우성2,"62,000",2016,7,22,84.66,11,사당동,동작대로29길
포스코더샵,"79,000",2016,7,5,152.222,5,상도동,장승배기로4길
동작상떼빌,"49,500",2016,7,31,84.98,4,신대방동,신대방1가길
두산위브트레지움2차,"66,250",2016,7,30,84.864,8,상도동,상도로30길
두산위브트레지움2차,"67,400",2016,7,29,84.9988,11,상도동,상도로30길
힐스테이트 상도 센트럴파크,"68,300",2016,8,30,84.6099,10,상도동,상도로
래미안트윈파크,"91,000",2016,8,5,115.42,27,본동,노량진로23가길
대창센시티,"44,000",2016,8,20,59.3925,2,사당동,사당로9가길
펭귄,"29,300",2016,8,13,63.04,5,신대방동,여의대방로22나길
대림(169-8),"59,900",2016,8,1,84.91,9,사당동,사당로17길
대방동현대,"48,000",2016,8,3,84.96,6,대방동,등용로
이수역리가,"60,000",2016,8,28,84.847,1,사당동,사당로27길
흑석한강센트레빌Ⅱ,"69,000",2016,8,6,84.994,8,흑석동,서달로
두산위브트레지움2차,"55,660",2016,8,29,59.7852,17,상도동,상도로30길
성원,"52,000",2016,8,31,84.32,1,대방동,여의대방로44길
흑석한강푸르지오,"83,500",2016,9,11,115.98,1,흑석동,흑석한강로
흑석한강푸르지오,"75,300",2016,9,19,84.91,13,흑석동,흑석한강로
대림(169-8),"42,500",2016,9,3,59.67,2,사당동,사당로17길
한강현대,"72,000",2016,9,28,83.475,6,흑석동,현충로
상도효성해링턴플레이스,"66,000",2016,9,24,84.97,9,상도동,상도로
포스코더샵,"84,800",2016,9,30,152.222,7,상도동,장승배기로4길
대림(169-8),"60,000",2016,9,30,84.91,8,사당동,사당로17길
두산위브트레지움2차,"66,750",2016,9,30,84.8624,8,상도동,상도로30길
두산위브트레지움2차,"66,050",2016,9,30,84.9736,3,상도동,상도로30길
신동아4,"47,000",2016,9,30,59.89,15,사당동,동작대로29길
한강쌍용,"44,500",2016,10,29,59.64,2,본동,노량진로24길
흑석한강센트레빌Ⅱ,"69,200",2016,10,22,84.951,2,흑석동,서달로
상도효성해링턴플레이스,"63,773",2016,10,30,84.9116,2,상도동,상도로
포스코더샵,"75,700",2016,10,31,132.735,5,상도동,장승배기로4길
상도효성해링턴플레이스,"66,850",2016,10,11,84.9116,8,상도동,상도로
흑석한강푸르지오,"88,000",2016,10,29,115.84,5,흑석동,흑석한강로
흑석한강푸르지오,"92,600",2016,10,28,115.98,12,흑석동,흑석한강로
상도효성해링턴플레이스,"63,000",2016,10,29,84.9506,2,상도동,상도로
한성아파트,"67,500",2016,10,31,130.13,10,신대방동,여의대방로10길
롯데낙천대,"49,000",2016,10,27,55.4561,13,신대방동,여의대방로10길
힐스테이트 상도 센트럴파크,"73,000",2016,11,17,84.7954,10,상도동,상도로
아이파크,"60,000",2016,11,26,114.83,14,상도동,장승배기로
롯데낙천대,"77,000",2016,11,26,108.4848,13,신대방동,여의대방로10길
현대(관악),"44,000",2016,11,23,84.78,8,상도동,상도로
삼성래미안,"60,000",2016,11,26,84.967,8,사당동,사당로23바길
두산위브트레지움2차,"55,660",2016,11,30,59.7852,17,상도동,상도로30길
두산위브트레지움2차,"68,250",2016,11,21,84.8032,23,상도동,상도로30길
흑석한강센트레빌,"80,000",2016,11,22,84.84,6,흑석동,흑석한강로
힐스테이트 상도 프레스티지,"64,500",2016,11,28,84.884,1,상도동,상도로
삼성래미안,"60,000",2016,11,26,84.967,6,사당동,사당로23바길
포스코더샵,"49,000",2016,12,23,59.995,1,상도동,장승배기로4길
사당휴먼시아,"56,400",2016,12,2,84.73,9,사당동,사당로16길
포스코더샵,"55,500",2016,12,3,59.99,7,상도동,장승배기로4길
중앙하이츠빌,"52,500",2016,12,10,84.9883,3,상도동,상도로
동작상떼빌,"52,800",2016,12,28,84.98,15,신대방동,신대방1가길
극동(105),"58,500",2016,12,29,110.14,6,사당동,동작대로29길
힐스테이트 상도 프레스티지,"71,300",2016,12,26,84.884,19,상도동,상도로
래미안상도3차,"63,000",2016,12,24,84.96,14,상도동,상도로53길
롯데낙천대,"56,800",2016,12,14,80.2422,5,신대방동,여의대방로10길
유원강변,"56,900",2016,12,10,84.28,7,본동,노량진로23가길
래미안상도3차,"60,000",2017,2,25,84.96,1,상도동,상도로53길
흑석한강푸르지오,"72,000",2017,2,26,84.79,2,흑석동,흑석한강로
